wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc
0.14285714285714285,0.0,0.0,0.06666666666666667,0.13541666666666666,0.0,0.05660377358490566,0.06666666666666667,0.16666666666666666,0.18333333350000003,0.20068027210884354,0.0,0.14285714285714285,0.0,0.523809524,0.0,0.0,0.31809145129224653,0.2608695652173913,0.411424
0.04081632653061224,0.0,0.0,0.06666666666666667,0.041666666666666664,0.0014534883720930232,0.03773584905660377,0.13333333333333333,0.023809523809523808,1.0,0.008503401360544217,0.0,0.0,0.0,0.75,0.0,0.0,0.039761431411530816,0.043478260869565216,0.08
0.08163265306122448,0.75,0.0,0.05,0.10416666666666666,0.0,0.018867924528301886,0.13333333333333333,0.09523809523809523,0.25,0.03486394557823129,0.0,0.0,0.875,0.5,1.0,0.2,0.08697813121272366,0.043478260869565216,0.12
0.08163265306122448,0.25,0.0,0.05,0.10416666666666666,0.0,0.018867924528301886,0.13333333333333333,0.07142857142857142,0.0,0.031462585034013606,0.0,0.14285714285714285,0.7,0.583333333,0.0,0.0,0.07952286282306163,0.043478260869565216,0.12
0.24489795918367346,0.25,0.0,0.15,0.40625,0.020348837209302327,0.0,0.6,0.2857142857142857,0.43181818200000005,0.14795918367346939,0.0,0.42857142857142855,0.620689655,0.375,1.0,0.30000000000000004,0.12922465208747516,0.17391304347826086,0.213328
0.08163265306122448,0.75,0.0,0.05,0.15625,0.005813953488372093,0.03773584905660377,0.06666666666666667,0.09523809523809523,0.1666666665,0.06802721088435373,0.0,0.0,0.953488372,0.35714285700000004,0.5,0.30000000000000004,0.1863817097415507,0.08695652173913043,0.12
0.08163265306122448,0.0,0.0,0.11666666666666667,0.28125,0.005813953488372093,0.0,0.4666666666666667,0.047619047619047616,0.3333333335,0.11394557823129252,0.0,0.0,0.0,0.333333333,0.0,0.0,0.3205765407554672,0.13043478260869565,0.24
0.04081632653061224,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0014534883720930232,0.0,0.13333333333333333,0.047619047619047616,1.0,0.08503401360544217,0.0,0.0,0.0,0.75,0.0,0.0,0.4870775347912525,0.13043478260869565,0.24
0.14285714285714285,0.0,0.0,0.06666666666666667,0.3020833333333333,0.024709302325581394,0.0,0.26666666666666666,0.047619047619047616,0.3333333335,0.13095238095238096,0.0,0.14285714285714285,0.0,0.333333333,0.0,0.0,0.20590741262425447,0.08695652173913043,0.16
0.14285714285714285,0.0,0.0,0.03333333333333333,0.25,0.02180232558139535,0.0,0.13333333333333333,0.047619047619047616,0.3055555555,0.09948979591836735,0.0,0.14285714285714285,0.0,0.27777777800000003,0.0,0.0,0.15194547007952286,0.08695652173913043,0.182864
0.14285714285714285,0.0,0.0,0.03333333333333333,0.3333333333333333,0.02180232558139535,0.0,0.13333333333333333,0.023809523809523808,0.3125,0.14285714285714285,0.0,0.14285714285714285,0.0,0.27777777800000003,0.0,0.0,0.2229480261431412,0.08695652173913043,0.182864
0.08163265306122448,0.25,0.0,0.03333333333333333,0.09375,0.0,0.018867924528301886,0.06666666666666667,0.047619047619047616,0.4583333335,0.03996598639455782,0.25,0.14285714285714285,0.8,0.5555555560000001,0.0,0.0,0.09691848906560636,0.13043478260869565,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.061224489795918366,0.5,0.0,0.016666666666666666,0.07291666666666666,0.0014534883720930232,0.018867924528301886,0.0,0.07142857142857142,0.25,0.017006802721088433,1.0,0.0,0.951219512,0.444444444,0.5,0.30000000000000004,0.05301524187872763,0.043478260869565216,0.10667199999999999
0.08163265306122448,0.25,0.0,0.06666666666666667,0.08333333333333333,0.0,0.0,0.26666666666666666,0.09523809523809523,0.4583333335,0.0586734693877551,0.0,0.14285714285714285,0.571428571,0.5,0.0,0.0,0.15159045725646123,0.17391304347826086,0.32
0.18367346938775508,0.25,0.0,0.21666666666666667,0.1875,0.0436046511627907,0.16981132075471697,0.26666666666666666,0.19047619047619047,0.46875,0.09693877551020408,0.625,0.14285714285714285,0.533333333,0.518518519,0.0,0.0,0.1071349679920477,0.13043478260869565,0.195552
0.1020408163265306,0.25,0.2222222222222222,0.08333333333333333,0.17708333333333331,0.0029069767441860465,0.07547169811320754,0.06666666666666667,0.047619047619047616,0.3125,0.08078231292517006,0.333333333,0.0,0.938461538,0.46666666700000003,0.5,0.1,0.16699801192842945,0.13043478260869565,0.22399999999999998
0.16326530612244897,0.0,0.0,0.1,0.3125,0.03197674418604651,0.0,0.4,0.047619047619047616,0.4714285715,0.2755102040816326,0.0,1.0,0.0,0.28571428600000004,0.0,0.0,0.3802186878727634,0.21739130434782608,0.32
0.24489795918367346,0.0,0.0,0.35,0.44791666666666663,0.03488372093023256,0.2830188679245283,0.4666666666666667,0.21428571428571427,0.3522727275,0.2942176870748299,0.25,0.42857142857142855,0.0,0.272727273,0.0,0.0,0.27335984095427435,0.2608695652173913,0.34667200000000004
0.12244897959183673,0.25,0.0,0.05,0.08333333333333333,0.02180232558139535,0.0,0.2,0.14285714285714285,0.5,0.028911564625850338,0.0,0.0,0.818181818,0.5,0.5,0.1,0.04307488402584493,0.08695652173913043,0.133328
0.14285714285714285,0.0,0.0,0.03333333333333333,0.21875,0.024709302325581394,0.0,0.13333333333333333,0.047619047619047616,0.3333333335,0.07653061224489796,0.0,0.14285714285714285,0.0,0.27777777800000003,0.0,0.0,0.11502414085487078,0.08695652173913043,0.16
0.02040816326530612,0.25,0.0,0.016666666666666666,0.020833333333333332,0.0,0.0,0.06666666666666667,0.0,1.0,0.003401360544217687,0.0,0.0,0.0,1.0,0.0,0.0,0.02982107355864811,0.0,0.0
0.16326530612244897,0.0,0.0,0.06666666666666667,0.3958333333333333,0.03488372093023256,0.0,0.26666666666666666,0.047619047619047616,0.35714285700000004,0.2738095238095238,0.0,0.14285714285714285,0.0,0.214285714,0.0,0.0,0.38767395626242546,0.08695652173913043,0.16
0.02040816326530612,0.75,0.0,0.03333333333333333,0.03125,0.0,0.018867924528301886,0.06666666666666667,0.0,1.0,0.005952380952380952,0.0,0.0,1.0,1.0,0.0,0.0,0.05964214711729622,0.0,0.0
0.04081632653061224,0.25,0.0,0.05,0.16666666666666666,0.0,0.018867924528301886,0.2,0.023809523809523808,0.0,0.04336734693877551,0.0,0.14285714285714285,0.983870968,0.666666667,0.0,0.0,0.23359840954274355,0.08695652173913043,0.16
0.1020408163265306,0.25,0.0,0.05,0.11458333333333333,0.0,0.018867924528301886,0.13333333333333333,0.09523809523809523,0.125,0.031462585034013606,0.0,0.14285714285714285,0.8,0.533333333,0.5,0.1,0.061630218687872766,0.043478260869565216,0.128
0.14285714285714285,0.0,0.0,0.03333333333333333,0.2708333333333333,0.024709302325581394,0.0,0.13333333333333333,0.047619047619047616,0.3333333335,0.11139455782312925,0.0,0.14285714285714285,0.0,0.27777777800000003,0.0,0.0,0.17324623687872764,0.08695652173913043,0.16
0.04081632653061224,0.5,0.0,0.06666666666666667,0.0625,0.0014534883720930232,0.018867924528301886,0.26666666666666666,0.023809523809523808,1.0,0.011904761904761904,0.0,0.0,0.984848485,0.75,0.5,0.1,0.05964214711729622,0.043478260869565216,0.08
