trace,function,ground,return,puls,method,fire,cdh,mode,bsw,mrd,time,subsi,oper,updat,base,start,support,softwar,number,declar,matrix,requir,init,includ,thruster,run,tbl,valu,osglmem,packet,ref,tabl,procedur,defin,semaphor,task,count,rem,type,specif,flight,transfer,line,use,juli,descript,telemetri,document,file,write,verif,idpu,suncrosscalib,data,address,prioriti,may,part,design,contain,code,sho,call,state,shall,recommend,build,equal,fsw,cpt,fail,boot,mini,set,inspect,rtem,etc,provid,releas,sourc,word,frame,asp,script,ang,proc,wait,projectf,verifi,lock,point,suffici,specifi,sntbl,spec,test,command,report,variabl,detail,section,memori,spin,float,ssp,error,gener,Severity
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,5,0,0,0,1,0,0,0,0,1,4,2,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,0,0,1,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,3
0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0,3,0,0,1,6,0,0,0,1,0,1,0,3,1,3,4,1,0,0,0,0,0,0,1,0,0,3,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,1,1,1,5,1,0,0,0,0,0,0,1,0,0,1,2,0,4,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,7,1,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,3,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,3,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,4,0,0,2,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,1,2,0,0,1,5,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,1,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,1,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,3,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,2,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,1,1,0,4,1,0,0,0,0,0,1,1,4,0,3,2,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,4,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,4,1,0,4,1,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,3,1,0,4,1,0,0,0,0,0,0,1,2,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,2,1,3,0,2,2,0,2,1,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,4,0,0,2,1,0,0,3,0,0,0,0,0,3,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,3,1,0,4,1,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,0,2,4,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,3,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,4,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,4,0,0,2,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,3,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,3,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,3,0,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,3,0,2,2,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,6,0,0,0,0,0,4,0,0,2,1,0,0,5,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,1,0,4,0,2,0,0,3,0,0,1,6,0,1,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,1,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,5,3,1,0,1,0,0,0,0,0,0,0,3
0,0,2,0,0,1,0,0,0,0,0,0,2,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,3,1,0,4,1,0,3,0,0,0,1,1,1,0,2,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0,0,4,0,0,2,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,1,3,1,0,1,6,0,0,0,1,0,1,0,2,1,0,4,1,0,0,0,0,0,1,1,0,0,2,2,0,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,2,1,0,4,1,0,0,0,0,0,1,1,0,0,2,2,0,3,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,0,3
0,0,1,0,0,1,0,0,0,0,0,2,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,2,1,0,4,1,0,0,0,0,0,1,1,0,0,2,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,5,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,3
0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,2,1,0,4,1,0,1,0,0,0,1,1,0,0,2,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,8,0,0,1,0,3,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0,0,0,0,0,1,0,0,6,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,3
0,0,2,0,0,1,0,0,0,0,0,0,0,4,0,2,0,0,3,0,0,1,6,0,0,0,1,0,1,0,3,1,0,4,1,0,1,0,0,0,1,1,0,0,2,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,0,0,4,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,6,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,3,2,0,0,0,1,0,1,4,1,1,0,0,0,0,0,0,0,1,0,3
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,1,5,0,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,3,0,0,1,1,3,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,1,5,0,0,0,1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,3,0,0,1,1,3,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,3
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,5,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,5,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,1,5,1,2,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,5,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,2,2,0,1,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,1,5,0,2,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,3,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,1,1,1,0,0,2,2,2,2,0,0,2,1,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,3,0,0,3,1,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,3,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,4,0,0,0,1,0,0,0,3,1,0,4,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,2,1,0,0,0,0,0,0,1,3
0,0,1,0,0,1,0,0,0,0,0,3,0,4,0,2,0,0,3,0,0,1,6,0,1,0,1,0,1,0,0,1,0,4,1,0,0,0,0,0,1,1,2,0,1,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,6,0,0,0,0,0,4,0,0,2,1,0,1,3,0,0,0,1,0,2,2,0,0,0,0,0,0,5,1,1,0,1,0,0,0,0,0,0,0,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,3,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,2,1,0,4,0,0,0,0,0,0,0,1,0,0,0,2,2,1,2,0,0,2,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,2,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,1,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,4,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,3,0,0,3,0,0,0,5,0,2,0,1,0,0,0,0,0,0,1,3
